Id,SalePrice
1575,227087.29435874152
1576,230488.85986780794
1577,198858.28738371038
1578,149510.41301300615
1579,146639.90442579373
1580,190521.49295756003
1581,151428.58760277025
1582,125728.91998712212
1583,319700.6207272205
1584,233481.9208036811
1585,140813.5246272976
1586,73907.52629766926
1587,106033.50432906175
1588,153231.93329890957
1589,99900.23114805104
1590,135140.21811689637
1591,95334.4516377497
1592,106176.67928173905
1593,122578.29552151336
1594,140657.4561584405
1595,115685.70681072175
1596,237323.79347496165
1597,182179.89777433113
1598,203194.8398760725
1599,171797.89141682693
1600,169125.440858308
1601,70106.99786004308
1602,116324.50533363344
1603,79671.02161611544
1604,265677.4631172935
1605,250574.06381343934
1606,170750.40959520734
1607,169600.13443990046
1608,221922.6390366942
1609,195575.34811483524
1610,152783.29452062282
1611,136982.47507456553
1612,164385.7991044808
1613,165447.6508348755
1614,124899.92321473669
1615,87463.54357561574
1616,71215.97181346345
1617,87988.04895740625
1618,122725.17577550793
1619,143053.35958770287
1620,159277.46028290424
1621,139407.5936231415
1622,144620.59490424537
1623,286790.39505653514
1624,213854.92468606555
1625,122442.75668090246
1626,153206.85541383602
1627,186653.5632093877
1628,285862.6621957589
1629,172802.8256677286
1630,361520.0567461592
1631,220492.83079964467
1632,244809.7203166306
1633,164855.30306625727
1634,188363.1925313878
1635,176327.73860640562
1636,152122.81446649498
1637,200964.1953949242
1638,189160.80944089184
1639,177751.59626773105
1640,265352.65846596065
1641,166554.63172994147
1642,232043.09236938815
1643,227703.7834525437
1644,223274.64287977637
1645,197455.85110248622
1646,157686.37714653247
1647,155417.02585056343
1648,132800.55934054253
1649,140471.75621816042
1650,116748.0782752425
1651,113484.95346577562
1652,93890.79372027924
1653,97511.33878123946
1654,146857.85476605227
1655,147032.42662264712
1656,146500.32709738356
1657,149574.43504087633
1658,149579.18137228256
1659,128598.87084112382
1660,150517.93743004315
1661,429678.6367901663
1662,414653.19004351704
1663,395070.8314116342
1664,401539.31202968134
1665,307964.4250996288
1666,335547.4666035065
1667,379407.7571317026
1668,335933.8219896668
1669,283514.7222797368
1670,345009.44416354614
1671,254100.7863424797
1672,407609.7928959823
1673,297560.48232400184
1674,236547.54475987595
1675,195082.51566237764
1676,192525.8840132873
1677,217216.22436002715
1678,378052.4156486138
1679,384135.60109048197
1680,359510.93331682374
1681,244825.30662106993
1682,301880.6932855517
1683,179684.5926380866
1684,174729.7515282365
1685,171932.96687366004
1686,170619.86934913805
1687,167762.70766901402
1688,190076.2940220952
1689,196987.5492267585
1690,195535.40554877595
1691,178266.68218883334
1692,272366.45529351383
1693,167291.79336010496
1694,182097.87657505623
1695,164505.4423900633
1696,269204.244076866
1697,170559.36844989524
1698,346946.6519531514
1699,313615.7735391032
1700,249958.4155055739
1701,261774.72954834055
1702,247668.48388512013
1703,254355.56103163972
1704,285215.5053614589
1705,232399.9078406606
1706,376612.63298228
1707,223477.6388847693
1708,216572.5625495144
1709,264778.35240433883
1710,217819.0867847198
1711,263650.1957752167
1712,273190.08720889536
1713,276923.971215096
1714,224425.9940016467
1715,209713.3088143216
1716,187542.9865090502
1717,175886.70652862368
1718,133769.88185420888
1719,198094.25787734604
1720,233713.97783916746
1721,167001.550325794
1722,124711.65007302604
1723,155823.6546276807
1724,212576.63208294407
1725,241710.7370751075
1726,190232.38565211586
1727,162611.26962918695
1728,176473.60156215946
1729,168340.6354738342
1730,157388.83859782421
1731,121750.52631332324
1732,137432.65352585033
1733,119213.56388046016
1734,128354.38202038039
1735,130537.59822485452
1736,119295.97082977761
1737,316497.23134992854
1738,224387.48471638304
1739,250841.27664892696
1740,216651.2610611922
1741,198007.70236357558
1742,172110.30362283508
1743,170968.55222053497
1744,305223.51909114147
1745,214727.26982888085
1746,187212.3504650006
1747,223321.5880297434
1748,220642.20523928406
1749,150190.7584157914
1750,128631.92996829073
1751,251400.21798682841
1752,122535.55399787716
1753,146346.52577829265
1754,189333.49909178665
1755,166819.03608174447
1756,118479.62851584243
1757,124236.34164373628
1758,145045.94479553058
1759,160489.99417714973
1760,164760.26088380237
1761,139726.47411994459
1762,179923.51872884165
1763,173359.08337817667
1764,117167.79416958056
1765,155016.40733063192
1766,179909.29499716236
1767,216071.80171674577
1768,146705.97436766126
1769,173066.22479992357
1770,146850.9718194825
1771,126694.1046800001
1772,138419.62518045452
1773,129965.95103945752
1774,134471.74371639197
1775,144682.7967352542
1776,124501.81298407799
1777,114249.3476359601
1778,140173.92154110747
1779,119268.27820123991
1780,163811.95431315163
1781,125360.58287264184
1782,93128.19302001958
1783,139979.5444942914
1784,105376.4186256028
1785,121196.10317745207
1786,133121.81490168028
1787,157127.9559666373
1788,61515.755841457394
1789,94752.77248698132
1790,79469.56382577535
1791,187264.79889323728
1792,160303.89514078907
1793,129311.64567546398
1794,146502.2857188877
1795,132403.77225951257
1796,122011.51596876483
1797,114541.45442725271
1798,124798.91453884901
1799,114089.79527476378
1800,130533.5597561267
1801,124579.71983882457
1802,117051.49419009895
1803,147077.6310251965
1804,148603.00300163883
1805,139517.39689908142
1806,121753.72286168931
1807,130552.04837110867
1808,121363.21556967894
1809,116968.98490645325
1810,142624.44167288626
1811,94368.21642227157
1812,101243.90254394546
1813,125203.23883000232
1814,105107.82648588411
1815,58224.727738582704
1816,96142.98610356578
1817,111789.33787688143
1818,152315.24140110996
1819,127489.22998195898
1820,62173.397501455
1821,117988.60466390349
1822,148783.38218784088
1823,55762.608014066085
1824,124518.33222894566
1825,135536.9576935516
1826,102855.80831261995
1827,95280.08945075866
1828,137981.4321522013
1829,119179.97199598032
1830,143945.64743558812
1831,147634.5302000731
1832,97815.07069244121
1833,143226.6343903987
1834,118504.66802546654
1835,126002.54268463001
1836,134347.3746807498
1837,93755.64038418246
1838,128155.18701128922
1839,95677.71754985419
1840,170730.11764940486
1841,139739.05121569085
1842,83217.78197290537
1843,132530.32286450095
1844,141871.4596626784
1845,141435.10283148277
1846,152325.57144702168
1847,159521.06920578494
1848,57141.64910581831
1849,107262.86404150561
1850,120601.95880504407
1851,164278.33193276316
1852,128084.16118637843
1853,134944.31974522406
1854,173789.97650517864
1855,141466.31396219818
1856,220863.00479076337
1857,145918.16854429874
1858,144132.33028674414
1859,118037.26146556977
1860,155309.4116363366
1861,116650.27132724875
1862,313557.03089843265
1863,288136.72580999916
1864,288440.30696321937
1865,343760.71427436784
1866,331224.29860761017
1867,239582.79852316176
1868,302551.16099602845
1869,208854.27016489438
1870,228417.10862554738
1871,249422.1593751009
1872,172958.86452227586
1873,251694.00460510261
1874,147169.7364332929
1875,201741.16457601357
1876,196653.1903638675
1877,215524.4954094378
1878,198072.94925419887
1879,131285.56393414258
1880,138714.7241206804
1881,242071.6827678474
1882,250268.2291043185
1883,189572.83344193344
1884,202824.54623237264
1885,245017.5956888529
1886,301265.29957755585
1887,205861.124604822
1888,274711.097889699
1889,163319.20398156444
1890,124934.78536229802
1891,137927.55225803677
1892,102142.91760308022
1893,129042.2762216865
1894,133753.39965702136
1895,138072.25192294727
1896,128627.14546971169
1897,117354.77994346357
1898,115216.6950882876
1899,146648.77523792442
1900,154431.7538553995
1901,179815.39679852186
1902,141271.12598697355
1903,223890.20403603488
1904,145439.0504262109
1905,200612.699230308
1906,146597.52110911583
1907,209648.9957244892
1908,109760.67393281366
1909,132063.9130179563
1910,122795.62474712651
1911,213411.16585495736
1912,304560.1151305695
1913,134091.1429051812
1914,59547.03458086761
1915,325886.02263821394
1916,71950.97519433574
1917,249809.05851281038
1918,141445.24677678364
1919,170167.41894713242
1920,138083.626926487
1921,440179.9608919072
1922,315724.5166148948
1923,213089.15362314548
1924,227371.96205608163
1925,199056.6436931803
1926,403945.7630929665
1927,137029.68433774106
1928,151087.2070430663
1929,122163.14378415915
1930,133225.42125493783
1931,147171.60801529154
1932,139703.55003135483
1933,184070.721214226
1934,180417.0864829534
1935,173743.78301005086
1936,193139.25512229142
1937,179821.86778414474
1938,169130.86044478766
1939,250070.162076768
1940,184899.88244182887
1941,168758.60333876743
1942,181598.4509046055
1943,204893.0037077237
1944,364645.56910290883
1945,399711.1908597838
1946,142308.29064221113
1947,332218.3266509865
1948,159543.89542793724
1949,257390.6151941086
1950,186456.92162122956
1951,267036.1738660821
1952,213056.17189033164
1953,170210.2692380196
1954,178476.4610404277
1955,135059.01397521078
1956,299439.98476094694
1957,153082.31643264514
1958,303166.47730082367
1959,141432.81257503352
1960,116787.58295518237
1961,122183.09627967296
1962,95219.50651906975
1963,99782.67668235658
1964,109848.29044190914
1965,147992.0230753536
1966,138930.61395745276
1967,285333.4953181771
1968,424069.88960077014
1969,387227.74008181586
1970,423294.6340269631
1971,436144.0775476354
1972,387163.35435402766
1973,256600.22575065872
1974,320404.1775130629
1975,414298.46798466274
1976,271155.0298846835
1977,371251.7164641841
1978,370077.1382478264
1979,340117.5561494933
1980,198216.21546222136
1981,331738.4928876378
1982,223839.50499663892
1983,203256.362542329
1984,164307.10376149515
1985,228758.87539335666
1986,206035.87012766785
1987,181204.8866999352
1988,177135.866723915
1989,190139.69163937273
1990,207722.70245769585
1991,237473.84255170793
1992,223753.20329905197
1993,172003.43083554527
1994,234987.73601478356
1995,184832.55846330116
1996,241856.40483547465
1997,308017.7689730896
1998,346589.5498411475
1999,270747.83278232475
2000,326086.32435849676
2001,251507.82626516718
2002,246633.64644908413
2003,263765.9131806162
2004,252952.27938359661
2005,228345.6369974353
2006,219504.27627804995
2007,252231.76877013512
2008,210471.9464443208
2009,194469.20591094584
2010,190343.19859667105
2011,140315.51623157645
2012,175663.26457949413
2013,182942.78496600167
2014,184673.19086437224
2015,199240.90859912953
2016,195049.1682124045
2017,195538.71442982732
2018,124300.07260390937
2019,137849.77340029328
2020,106621.45084974518
2021,110413.62503985695
2022,169232.2151298962
2023,142771.0048608153
2024,250164.3522586875
2025,335573.32994883554
2026,176554.0382272078
2027,157075.36907258263
2028,151383.1905852404
2029,166418.93354296443
2030,275227.05547293636
2031,227731.15502130787
2032,246194.0650028726
2033,259987.74245003585
2034,168609.781953366
2035,211534.6046890341
2036,191295.18140080292
2037,194122.0591489363
2038,272216.828736125
2039,232707.43111252904
2040,263218.59018916904
2041,293531.1653013191
2042,201501.94573811174
2043,170431.42911916168
2044,174894.9918184083
2045,223383.62181776995
2046,142816.32626392032
2047,147498.02643055996
2048,138183.80252404697
2049,134171.33245547765
2050,179205.54474903346
2051,106333.96801936951
2052,127812.06983172847
2053,142376.41584486802
2054,86606.13275676373
2055,155904.2500255474
2056,139790.54772510758
2057,116268.63650528317
2058,214943.17075699897
2059,129281.37027066873
2060,168732.9491875852
2061,178052.49011367263
2062,132132.740588549
2063,113955.18578933759
2064,147593.91877728878
2065,117004.72581310442
2066,157432.87509633924
2067,105775.57885424684
2068,138917.9703650264
2069,86418.97042801896
2070,114841.4284373016
2071,94251.47585129106
2072,135994.55492856997
2073,140286.79777346415
2074,181784.21985665665
2075,144315.13071667124
2076,123581.93020410794
2077,155824.29873730167
2078,131087.26224710495
2079,131720.36521644576
2080,116721.9631585663
2081,131725.63890262478
2082,130190.44592027787
2083,147413.47357459844
2084,113796.85968097646
2085,119430.301656493
2086,111036.37674974499
2087,115292.31973956557
2088,89437.36592493189
2089,79628.9092986943
2090,128719.68696521137
2091,116199.3352141921
2092,125395.94445372744
2093,122287.80050409475
2094,117626.13107974292
2095,146851.5478555563
2096,84177.40979835296
2097,98946.73078638873
2098,147836.66327985923
2099,63444.73829077474
2100,81109.95918068383
2101,112561.88688108756
2102,126541.95113522875
2103,108358.09445566579
2104,138045.44230878272
2105,124651.76787035461
2106,67317.93055840732
2107,217371.43861513666
2108,114453.32761512802
2109,105952.94987592325
2110,132481.25741098594
2111,144985.23427716864
2112,141075.2275790668
2113,121254.01963456922
2114,114295.1665571914
2115,166355.282196804
2116,115137.21870176063
2117,148877.65911082728
2118,126058.9237226806
2119,114028.69066482506
2120,112590.82754330909
2121,93686.76516704369
2122,112278.77882634074
2123,85774.03083437134
2124,169260.39961828955
2125,129602.86508969625
2126,147601.70431571652
2127,152835.41886723126
2128,136481.8914147469
2129,100297.03605853737
2130,137785.5403523581
2131,137821.5521367023
2132,113976.55072869635
2133,122928.04645538914
2134,125590.3612327496
2135,100511.41544798824
2136,75032.61794660363
2137,102983.98455971506
2138,135460.02102439356
2139,152291.25096214717
2140,139263.07902836986
2141,151407.67198392388
2142,124034.14170231209
2143,147798.8774638708
2144,121716.09094312895
2145,137995.62729362753
2146,167904.29451722626
2147,135856.18985560825
2148,139385.96340978466
2149,156299.73012558324
2150,229441.42980624462
2151,116242.2283128988
2152,162318.5869581682
2153,168539.8283782973
2154,103615.4885957446
2155,134440.92457814427
2156,263342.25999922154
2157,233990.3415427005
2158,236830.04731112657
2159,203092.6585053273
2160,175315.91338113806
2161,232545.07196408111
2162,379372.31360223226
2163,356304.17258923483
2164,242580.6245926073
2165,202266.7866560807
2166,150270.67391906376
2167,222116.49928991034
2168,197295.06189092813
2169,198452.14296946535
2170,217449.59047317758
2171,145361.31799035944
2172,134384.443669024
2173,152222.76616083694
2174,230168.89859047436
2175,294779.39717169595
2176,327897.894318763
2177,242796.9014083629
2178,208053.7892679972
2179,140191.2977724561
2180,209244.36814143858
2181,191294.88717522088
2182,222317.9930498746
2183,192009.9404533945
2184,124507.16569230615
2185,119387.40232279859
2186,141448.14317902303
2187,150933.89092864137
2188,155337.28460022065
2189,252777.10910275823
2190,82391.46715504013
2191,79141.30486372893
2192,86406.38476288084
2193,106117.47028858047
2194,101969.891450479
2195,109910.56681301976
2196,98942.50727706382
2197,112665.77325005917
2198,154925.0058519307
2199,180035.08406593368
2200,147567.71169126176
2201,142823.6754449357
2202,205058.8924403547
2203,142519.60792344325
2204,186275.1201825316
2205,115105.70063631416
2206,137316.06373337435
2207,221962.05971672654
2208,254271.115258709
2209,227638.29424967148
2210,117054.52449479492
2211,115979.0074119707
2212,115065.97232358334
2213,106239.26537703202
2214,139421.75503934847
2215,103641.23074240476
2216,148296.06065617187
2217,77351.6022289402
2218,76828.16039513284
2219,63660.49842851647
2220,68990.03895503122
2221,328362.9781362512
2222,270103.93823986914
2223,299915.6063179594
2224,209865.9072447076
2225,117674.15336283686
2226,187856.72494075669
2227,204430.66853517864
2228,265017.17901130475
2229,258397.1653209258
2230,155651.90432863025
2231,222477.67223605106
2232,172533.10285228028
2233,175547.8793822248
2234,239747.81997448692
2235,221875.1173608547
2236,284792.20099873404
2237,354907.66046323534
2238,199639.13910025515
2239,110963.49013057798
2240,157239.11628191173
2241,155758.9990034774
2242,125171.96342545093
2243,126906.61111409265
2244,100921.26344852353
2245,98024.80506812758
2246,146597.80266289692
2247,99399.77455708987
2248,118176.14394304398
2249,124545.4463204863
2250,135691.32493315637
2251,117510.05216434483
2252,170555.82536722798
2253,150031.1558967167
2254,171449.20773668817
2255,182527.05870568156
2256,178950.25431820203
2257,207199.3680254128
2258,162625.76773215082
2259,175242.281402013
2260,159331.5511648633
2261,183858.39808246272
2262,214665.01616019034
2263,399930.9916139768
2264,409245.56606016017
2265,158791.05716248526
2266,317377.38634794264
2267,383251.35511770076
2268,428272.9735869951
2269,144444.82284771535
2270,193103.71620996195
2271,232732.39140163205
2272,195700.73153788236
2273,166502.5327328527
2274,171497.91770894636
2275,162358.7394467981
2276,198005.52952665483
2277,182278.77979010605
2278,141163.79075241255
2279,119126.15535389372
2280,122841.30935027302
2281,173464.72262486687
2282,193660.52175388843
2283,101047.4392061937
2284,116317.75773660018
2285,146429.73369171863
2286,123401.89746805115
2287,365801.0122914853
2288,277874.2672483906
2289,395528.2806649314
2290,461582.5154463098
2291,330663.79879336176
2292,441353.28939568164
2293,458622.9094428051
2294,407844.3513327013
2295,424697.5945264485
2296,296368.2633744986
2297,326605.7792794368
2298,328093.3120970025
2299,364441.7511124414
2300,341264.98393186094
2301,293022.44318009017
2302,236794.64752014325
2303,229840.08183774367
2304,216396.8161883807
2305,188732.2785746102
2306,183078.9351284704
2307,191636.25228979008
2308,217726.82290325538
2309,272869.9803315165
2310,207324.60623978137
2311,201180.78960897197
2312,178995.30049557931
2313,174304.67206109728
2314,172393.88151616813
2315,176296.22313885044
2316,185677.6702425624
2317,182373.6675897183
2318,182982.81269381585
2319,184803.59060846455
2320,191487.28398805528
2321,241594.4805326155
2322,174103.50700450563
2323,182813.6275345059
2324,175127.46698481252
2325,214174.80685377796
2326,171780.46720119283
2327,201310.70140381658
2328,223153.41563777914
2329,189675.108237018
2330,179565.00057351045
2331,365980.1395482556
2332,390331.4119347732
2333,327520.116628499
2334,241519.8113305121
2335,271481.47584789194
2336,326114.26959958515
2337,208825.09125595097
2338,284135.79721044266
2339,211405.2995329793
2340,413096.7151029479
2341,222870.51668773053
2342,228415.87890108305
2343,226287.20653438946
2344,217145.70388718208
2345,228755.95933100232
2346,211988.3081459871
2347,201505.36566713627
2348,240758.22581657392
2349,178644.75684031774
2350,304942.6239369463
2351,257947.0046089286
2352,262784.7843105468
2353,231149.6563912515
2354,135003.86481414863
2355,148282.46277507377
2356,153701.22717653264
2357,191014.34633886436
2358,191656.98030688014
2359,128896.68435752456
2360,116660.9708562127
2361,146321.11339858608
2362,264407.63177182106
2363,137562.65880651446
2364,153681.45571393488
2365,225658.603058388
2366,181350.13769534734
2367,206567.16889764566
2368,221028.4309062648
2369,214523.09557910234
2370,167678.90182514835
2371,169024.5012630583
2372,199307.37019083364
2373,281277.54620821914
2374,314750.47401220654
2375,262156.49439022876
2376,289128.10871050705
2377,357365.78438926116
2378,140912.59492151515
2379,193316.3628288939
2380,148884.92973460868
2381,164249.08457761403
2382,198835.4133521677
2383,210564.71343867207
2384,251842.25621819834
2385,164131.64581748116
2386,133720.37249617427
2387,133279.38680858206
2388,98752.07850759054
2389,122442.68830876892
2390,145449.76561765192
2391,151464.5412658222
2392,114176.97201345031
2393,171606.1646634464
2394,144364.9157776072
2395,197172.29980350373
2396,146100.2556173748
2397,213487.79673954868
2398,133408.47464516773
2399,54331.63224089643
2400,59299.21818131318
2401,113521.92152570673
2402,138452.5385043509
2403,136533.66239732175
2404,154678.68113903725
2405,161473.0153548714
2406,141235.67224606962
2407,129041.41196128038
2408,146386.2543926901
2409,124157.04246513732
2410,171186.31013427922
2411,118006.87241898137
2412,156454.62937796293
2413,132294.76122291735
2414,137892.89038927664
2415,134968.39150083682
2416,126048.41905494123
2417,136024.78916624887
2418,130110.14547100816
2419,124218.22143794573
2420,122554.6438604265
2421,150788.7516349666
2422,111211.42629541279
2423,115923.43489629333
2424,148355.18832840046
2425,183120.42769047522
2426,128634.44446511788
2427,133141.07885305642
2428,177343.7493448814
2429,112507.59992385018
2430,131137.25468187447
2431,110802.63478849802
2432,148474.52560058702
2433,150640.5331921207
2434,137882.4884279785
2435,155352.6038387796
2436,112966.65661579266
2437,109391.10662269391
2438,124093.79826781762
2439,106963.92051774876
2440,124968.91221812686
2441,90439.78377853378
2442,103832.53448272127
2443,123505.09828263187
2444,129398.78074354636
2445,85635.33462466634
2446,134451.76462095082
2447,167676.14212677925
2448,138720.21342916953
2449,115579.91518418914
2450,147260.12814658604
2451,127605.16830874972
2452,199677.76386626402
2453,95171.98013885303
2454,123361.1994986858
2455,116237.17007343861
2456,138657.35740182622
2457,126352.80840340134
2458,125862.64019958134
2459,111367.37232491313
2460,137946.7737521334
2461,120999.27503434318
2462,139419.16601384777
2463,124233.31218269488
2464,169102.26102210104
2465,154312.7691184633
2466,126455.98152041173
2467,130314.51457514211
2468,79744.52947392772
2469,81463.83424663666
2470,188516.9794307027
2471,209023.78246091335
2472,170122.33782689128
2473,118522.5691915734
2474,87032.76649750353
2475,220152.70077661244
2476,113007.36452134332
2477,129935.60788801352
2478,150568.40327004515
2479,106648.38189110169
2480,155410.46152236333
2481,123690.93561459049
2482,129366.39323923188
2483,113887.52034599938
2484,119900.71108185464
2485,130984.16382789737
2486,154782.49663937118
2487,171074.4197286673
2488,155914.3004157941
2489,148738.67145985924
2490,145062.60289157886
2491,92389.76713691352
2492,179664.80314305972
2493,137295.26396185506
2494,150021.60784925308
2495,86273.97663594657
2496,229248.7769197065
2497,153523.91200144158
2498,112434.51844006965
2499,85436.08946025599
2500,128880.21162390124
2501,139205.83296400213
2502,140130.8090047379
2503,97824.68560573936
2504,166678.0898986071
2505,220276.11775510534
2506,261109.23933417362
2507,294844.4969135866
2508,256890.94987467988
2509,214315.29708110378
2510,210869.7557938146
2511,178265.51425689162
2512,208594.02209469373
2513,217674.2932761839
2514,248599.19545835347
2515,147721.05588724167
2516,168804.5846034253
2517,141471.70140351477
2518,151529.87971902484
2519,231867.10619568662
2520,210918.8490138062
2521,189048.95619507972
2522,222942.72377043925
2523,121486.21523611445
2524,136757.08581422165
2525,151549.69878689613
2526,137128.33956550018
2527,115864.67284829154
2528,127929.58472347035
2529,126115.17641660823
2530,120005.42460319119
2531,258821.00159115117
2532,226859.52212951044
2533,193240.71456205304
2534,234993.32342796685
2535,315876.1238898667
2536,226200.66465110704
2537,244158.61300738415
2538,184420.84849711964
2539,187233.75280098277
2540,178023.83885102413
2541,178734.24896334828
2542,166927.7156922508
2543,126781.90115252273
2544,122960.96632436845
2545,132191.3083122157
2546,128430.5190361558
2547,137036.81942274197
2548,148990.82164561967
2549,162514.7713922081
2550,236864.79082493228
2551,144073.15168370242
2552,125393.69536377297
2553,71410.75116149338
2554,98848.58709330705
2555,118058.39603737736
2556,103898.6529054089
2557,114300.09920874491
2558,156067.24656476598
2559,136744.40729176652
2560,144275.38904011963
2561,139606.1858347705
2562,136115.38125134615
2563,151600.6854366814
2564,195023.00487586536
2565,133567.64135321364
2566,158046.43394760214
2567,138019.67123125034
2568,194619.56960909785
2569,198638.99749341584
2570,115677.3633820164
2571,182112.50199053268
2572,154011.81266545516
2573,219745.92667852278
2574,247151.95417719803
2575,134495.34939950155
2576,124293.1493710347
2577,151418.74016875314
2578,86501.27137165912
2579,72569.67303866611
2580,102951.21208185096
2581,105446.84963009757
2582,105389.49577496972
2583,283986.5049293364
2584,167240.7416523435
2585,184320.2970241717
2586,219009.84209252946
2587,206952.78581763373
2588,148669.10695890125
2589,148613.65614005935
2590,221542.4239594089
2591,193553.7932659441
2592,217608.4621746083
2593,255931.98210015017
2594,173909.8923653956
2595,195417.93497976157
2596,313709.82581636886
2597,177652.974305733
2598,303452.8429220497
2599,342151.1330862142
2600,150767.16345209602
2601,145376.71126809585
2602,79891.3111249517
2603,94375.47450893413
2604,89378.83745546937
2605,72911.20957016868
2606,152773.97287319615
2607,190593.77761078003
2608,191625.8174043792
2609,170428.24593361787
2610,103412.49171819878
2611,108917.02247881124
2612,154148.80914379
2613,133897.91875999168
2614,129536.70031329559
2615,155998.8380557464
2616,144739.42136612153
2617,180612.49357676774
2618,204016.26710941544
2619,202214.5827051383
2620,186507.50058870763
2621,177789.69115608526
2622,181814.47734109475
2623,254485.7546486185
2624,319068.06501089974
2625,292872.24223176163
2626,168739.36049518382
2627,163590.05141492313
2628,494889.7993100431
2629,510284.37063034094
2630,358395.9366764627
2631,463139.261118942
2632,445798.2508931335
2633,328453.83099233237
2634,424238.88063461357
2635,159132.67664284725
2636,181727.26665605567
2637,184905.24656279938
2638,256756.0287788072
2639,178889.6844704692
2640,150893.14867703285
2641,102577.86492218173
2642,197200.07500856955
2643,99366.63568806517
2644,130957.49595771331
2645,105510.51891177736
2646,92737.31142032228
2647,99387.01346770533
2648,143959.22875411157
2649,151703.3938650925
2650,143663.74685837998
2651,143693.2741103055
2652,396449.8165789376
2653,243970.33143490338
2654,250661.36638852864
2655,417581.98610457784
2656,308045.58574335667
2657,349143.3500093117
2658,312467.45844507584
2659,296596.79811706167
2660,365420.38166822714
2661,360676.9843004281
2662,354350.04766112805
2663,283687.34843372233
2664,263956.4107445083
2665,311045.71966228803
2666,282372.8324861604
2667,158633.3646218716
2668,178357.09855264577
2669,170557.58112839604
2670,273896.249184975
2671,183540.73311560607
2672,194258.5104520456
2673,207009.20533945493
2674,198611.66788030765
2675,177697.56871766254
2676,189883.85287647005
2677,194357.4378209181
2678,258832.8657102775
2679,263040.3587614661
2680,271294.71170755714
2681,391620.7691213935
2682,305301.0838907348
2683,485309.6804623194
2684,309744.8914928481
2685,320579.08656543377
2686,263983.7218314191
2687,319388.0985708918
2688,206772.62295888248
2689,204888.78017932706
2690,431403.9687651899
2691,188141.85623331595
2692,128818.62176929349
2693,194477.03487321836
2694,132716.24631714443
2695,190108.24862229516
2696,185639.16436829235
2697,183181.1962563594
2698,196565.44171059708
2699,182293.09064363665
2700,159682.30923502837
2701,151287.95799209378
2702,107621.10112414006
2703,120992.27226576848
2704,141214.7831468991
2705,120575.31485995112
2706,115649.55264581894
2707,125637.00493025818
2708,131564.39962090735
2709,101186.97743264725
2710,129379.23627374346
2711,265912.65771470044
2712,360659.65098784136
2713,172949.4295253312
2714,151438.27340575279
2715,169471.83273354566
2716,144334.5835881127
2717,184169.26237759815
2718,226821.9594512897
2719,160382.56576654065
2720,170018.61344480768
2721,137213.839380925
2722,167409.60178810434
2723,145656.81307287482
2724,129486.37823818592
2725,135268.7156596159
2726,153399.58665592928
2727,170383.95032419864
2728,172192.2225305097
2729,152757.82736651637
2730,145705.3912627348
2731,129233.62784399316
2732,133345.13673898263
2733,153141.08238994062
2734,149261.0099809034
